student_id,course_id,action,date
4,8,login,2025-04-03
15,7,view,2025-04-14
77,9,view,2025-04-21
3,1,submission,2025-04-26
109,8,download,2025-04-26
16,6,download,2025-04-17
19,7,quiz_attempt,2025-04-06
9,6,download,2025-04-08
9,5,login,2025-04-26
29,9,quiz_attempt,2025-04-25
106,3,login,2025-04-08
65,5,download,2025-04-27
118,4,download,2025-04-28
58,6,video_watch,2025-04-28
88,3,view,2025-04-19
105,6,download,2025-04-01
109,10,download,2025-04-05
99,4,video_watch,2025-04-26
61,9,quiz_attempt,2025-04-06
16,1,login,2025-04-02
106,10,view,2025-04-01
79,8,login,2025-04-11
77,3,quiz_attempt,2025-04-23
88,6,login,2025-04-01
64,10,forum_post,2025-04-30
64,2,video_watch,2025-04-17
5,2,quiz_attempt,2025-04-23
72,10,login,2025-04-11
101,6,view,2025-04-06
21,8,forum_post,2025-04-11
88,9,forum_post,2025-04-29
109,4,forum_post,2025-04-19
88,7,quiz_attempt,2025-04-24
44,3,view,2025-04-24
37,10,submission,2025-04-28
99,1,view,2025-04-20
105,10,view,2025-04-21
99,2,submission,2025-04-05
76,2,view,2025-04-12
105,3,forum_post,2025-04-29
94,6,submission,2025-04-01
87,4,view,2025-04-23
90,6,quiz_attempt,2025-04-26
38,1,login,2025-04-13
18,7,view,2025-04-29
11,8,submission,2025-04-12
3,7,login,2025-04-27
110,10,forum_post,2025-04-25
60,3,submission,2025-04-03
22,5,login,2025-04-11
87,2,login,2025-04-11
113,7,view,2025-04-24
50,9,login,2025-04-11
110,1,submission,2025-04-21
113,10,submission,2025-04-06
47,2,quiz_attempt,2025-04-07
66,7,forum_post,2025-04-18
3,5,forum_post,2025-04-10
101,4,login,2025-04-02
72,10,download,2025-04-27
16,3,login,2025-04-12
37,7,login,2025-04-10
110,4,login,2025-04-01
8,3,forum_post,2025-04-10
108,8,video_watch,2025-04-04
20,7,submission,2025-04-16
87,2,forum_post,2025-04-18
58,3,quiz_attempt,2025-04-29
33,6,view,2025-04-15
78,5,submission,2025-04-15
87,4,video_watch,2025-04-09
99,1,view,2025-04-25
52,2,forum_post,2025-04-12
3,7,video_watch,2025-04-19
106,9,login,2025-04-27
58,9,submission,2025-04-18
29,10,view,2025-04-16
101,2,submission,2025-04-29
22,9,download,2025-04-29
103,10,forum_post,2025-04-20
64,2,video_watch,2025-04-15
88,3,view,2025-04-26
66,3,login,2025-04-14
108,7,view,2025-04-27
64,10,quiz_attempt,2025-04-11
90,2,submission,2025-04-18
72,9,quiz_attempt,2025-04-28
15,9,submission,2025-04-30
85,10,download,2025-04-17
75,2,submission,2025-04-05
64,10,download,2025-04-19
52,2,download,2025-04-25
52,5,video_watch,2025-04-18
12,7,quiz_attempt,2025-04-13
16,10,download,2025-04-16
22,3,quiz_attempt,2025-04-13
64,10,download,2025-04-22
43,1,submission,2025-04-29
76,4,login,2025-04-24
29,5,quiz_attempt,2025-04-01
56,5,quiz_attempt,2025-04-09
16,2,video_watch,2025-04-08
36,5,forum_post,2025-04-15
19,5,forum_post,2025-04-14
94,4,submission,2025-04-07
11,8,video_watch,2025-04-17
93,1,download,2025-04-26
45,2,quiz_attempt,2025-04-23
112,7,view,2025-04-25
79,10,login,2025-04-06
66,4,video_watch,2025-04-02
95,1,submission,2025-04-02
5,4,quiz_attempt,2025-04-12
96,9,submission,2025-04-21
23,1,view,2025-04-12
16,10,submission,2025-04-06
29,10,download,2025-04-12
12,3,video_watch,2025-04-29
87,2,quiz_attempt,2025-04-01
58,1,view,2025-04-28
62,4,video_watch,2025-04-08
60,4,quiz_attempt,2025-04-21
11,9,login,2025-04-28
85,8,view,2025-04-21
88,10,video_watch,2025-04-01
60,5,download,2025-04-26
20,5,submission,2025-04-29
33,6,submission,2025-04-09
55,8,quiz_attempt,2025-04-22
103,10,submission,2025-04-19
38,1,download,2025-04-22
93,9,forum_post,2025-04-20
82,5,forum_post,2025-04-04
110,2,quiz_attempt,2025-04-09
19,5,quiz_attempt,2025-04-21
101,4,view,2025-04-17
65,1,video_watch,2025-04-28
43,6,forum_post,2025-04-05
9,8,quiz_attempt,2025-04-09
75,7,submission,2025-04-24
22,10,forum_post,2025-04-19
66,6,forum_post,2025-04-23
60,9,forum_post,2025-04-26
29,6,download,2025-04-10
113,9,view,2025-04-10
52,8,view,2025-04-24
87,9,video_watch,2025-04-30
28,6,forum_post,2025-04-03
60,6,view,2025-04-24
20,7,video_watch,2025-04-29
76,6,quiz_attempt,2025-04-19
44,8,video_watch,2025-04-04
29,1,video_watch,2025-04-21
50,8,view,2025-04-17
23,7,download,2025-04-10
11,1,video_watch,2025-04-28
100,3,view,2025-04-11
11,10,submission,2025-04-05
105,3,video_watch,2025-04-03
16,6,forum_post,2025-04-06
105,1,login,2025-04-15
15,4,video_watch,2025-04-25
113,10,video_watch,2025-04-06
16,2,view,2025-04-20
21,7,submission,2025-04-14
110,7,login,2025-04-02
46,4,forum_post,2025-04-12
85,6,video_watch,2025-04-27
79,4,login,2025-04-22
37,4,view,2025-04-23
12,5,view,2025-04-04
58,9,download,2025-04-10
113,2,video_watch,2025-04-02
101,5,submission,2025-04-24
103,10,download,2025-04-11
21,3,quiz_attempt,2025-04-29
16,6,video_watch,2025-04-07
113,7,login,2025-04-08
60,3,view,2025-04-24
35,10,download,2025-04-06
23,6,forum_post,2025-04-21
22,7,forum_post,2025-04-09
46,10,login,2025-04-20
47,2,forum_post,2025-04-27
35,1,forum_post,2025-04-04
75,8,submission,2025-04-04
4,5,submission,2025-04-23
100,4,forum_post,2025-04-22
85,5,submission,2025-04-22
52,9,quiz_attempt,2025-04-20
36,7,video_watch,2025-04-29
38,9,forum_post,2025-04-20
23,5,login,2025-04-26
